1.38
1.42
1.44
1.46
1.48
1.54
1.56
1.57
1.64
1.68
1.73
1.88
2.02
2.14
2.17
2.2
2.26
2.28
2.31
2.31
2.35
2.37
2.4
2.46
2.47
2.44
2.41
2.4
2.38
2.39
2.4
2.4
2.47
2.5
2.52
2.57
2.55
2.56
2.59
2.63
2.67
2.76
2.81
2.82
2.86
2.91
3.01
3.15
3.27
3.36
3.45
3.48
3.56
3.78
4.07
4.28
4.41
4.59
4.78
4.91
4.98
5
5.06
5.17
5.33
5.47
5.57
5.71
5.92
6.24
6.37
6.61
6.72
6.76
6.87
7.06
7.22
7.39
7.76
8.66
9.5
10.43
11.21
11.88
11.9
12.34
12.46
12.28
12.25
12.28
12.32
12.5
12.67
12.7
12.71
12.82
12.83
12.63
12.56
12.62
12.68
13.03
12.96
13.08
13.17
13.24
13.31
13.49
13.6
13.59
13.5
13.45
13.5
13.59
13.66
13.65
13.73
13.79
13.83
13.86
13.96
14.11
14.26
14.42
14.57
14.7
14.73
14.9
15.1
15.28
15.41
15.85
16.09
16.15
16.28
16.26
16.33
16.43
16.54
16.73
16.99
17.11
17.27
17.31
17.29
17.31
17.34
17.36
17.4
17.46
17.5
17.53
17.63
17.67
17.78
17.99
18.49
18.47
18.5
18.66
18.69
18.77
19.13
19.25
19.37
19.43
19.46
19.49
19.51
19.5
19.47
19.45
19.53
19.63
19.76
19.8
19.93
20.37
20.74
21.02
20.91
20.85
20.96
21.01
21
20.89
20.84
20.9
20.98
21.72
22.03
22.09
22.16
22.17
22.16
22.18
22.19
22.41
22.51
22.77
23.64
23.71
23.82
24.08
24.69
24.72
24.61
24.77
24.83
24.69
24.63
24.82
25.04
25.1
25.08
25.14
25.28
25.29
25.58
25.75
25.66
25.69
25.79
26.02
26.39
27.16
27.29
27.78
28.7
29.84
30.37
30.45
30.82
32.4
33.59
34.62
35.14
36.05
38.22
39.63
43.29
48.16
49.29
49.64
50.94
51.95
52.27
52.56
51.96
52.66
51.79
51.02
51.43
51.45
51.41
51.57
51.41
51.44
51.75
52.44
54.15
54.76
54.3
54.82
55.67
55.6
55.65
55.98
56.3
56.73
57.24
57.35
56.72
56.77
57.14
57.56
58.1
58.27
58.73
59.21
59.84
60.08
60.24
59.85
60.58
60.87
61.96
62.67
63.35
63.33
64.42
65.63
65.85
67.41
68.51
68.57
69.41
68.68
66.43
65.5
65.68
65.89
65.99
66.08
66.16
67.59
67.67
68.25
68.32
68.48
69.21
69.28
70.19
70.28
70.89
71.14
71.38
71.26
71.51
71.66
72.22
72.7
72.93
73.6
74.51
75.41
76.28
76.95
77.12
77.9
78.57
78.96
79.13
79.15
79.22
79.31
79.66
79.94
80.05
80.06
79.85
80.02
79.85
80.66
81.19
81.38
81.89
82.41
83.45
83.72
84.03
83.98
83.83
83.86
84.38
84.94
85.35
85.23
85.29
85.6
85.8
86.1
86.54
86.91
86.93
86.94
87.26
87.6
87.77
87.69
87.57
86.96
86.79
86.97
87.1
86.88
87.13
87.48
87.69
87.97
88.11
88.77
88.91
89
88.99
88.49
88.48
88.4
88.62
89.15
89.32
89.27
89.3
89.58
89.69
90.5
91.06
91.45
91.26
91.5
91.37
91.42
91.59
92.11
92.7
92.7
93.4
94.31
94.58
94.48
94.83
95.21
95.46
95.66
95.64
95.67
95.74
95.96
95.62
95.41
95.25
95.6
96.23
96.74
96.71
96.53
96.98
97.31
97.68
98.33
98.7
98.9
99.23
99.1
98.58
97.78
97.66
99.33
101.2
101.99
102.6
103.28
103.89
104.39
105.4
106.12
106.76
107.21
107.9
108.59
109.17
110.04
110.54
111.24
112.45
113.26
114.6
115.66
116.43
117.54
118.12
118.88
119.47
119.72
120.07
120.41
120.97
122.13
122.9
123.04
123.3
